"stop_id","stop_desc","stop_lat","stop_lon","wheelchair_boarding"
"est_4_102","","40.39481","-3.76813","0"
"est_4_103","","40.40324","-3.76101","2"
"est_4_104","","40.39923","-3.74429","0"
"est_4_105","","40.3927","-3.74099","0"
"est_4_107","","40.3869","-3.72313","0"
"est_4_109","","40.3871","-3.7069","0"
"est_4_11","","40.42001","-3.7018","0"
"est_4_113","","40.40697","-3.67041","2"
"est_4_114","","40.41507","-3.66951","0"
"est_4_115","","40.42289","-3.6686","0"
"est_4_119","","40.44379","-3.68406","0"
"est_4_122","","40.44637","-3.71229","2"
"est_4_123","","40.44644","-3.71943","0"
"est_4_124","","40.44356","-3.72678","2"
"est_4_128","","40.4139","-3.72724","0"
"est_4_129","","40.40993","-3.73894","0"
"est_4_13","","40.41235","-3.70466","0"
"est_4_130","","40.4051","-3.74534","2"
"est_4_132","","40.43299","-3.60788","0"
"est_4_133","","40.42799","-3.61547","0"
"est_4_134","","40.42799","-3.62572","0"
"est_4_135","","40.42842","-3.6333","0"
"est_4_136","","40.43021","-3.64106","0"
"est_4_138","","40.4391","-3.652","0"
"est_4_139","","40.43945","-3.66297","0"
"est_4_14","","40.41246","-3.69937","0"
"est_4_140","","40.43934","-3.67215","0"
"est_4_142","","40.43825","-3.69148","2"
"est_4_143","","40.43838","-3.69925","2"
"est_4_145","","40.43907","-3.71373","2"
"est_4_147","","40.45648","-3.71239","2"
"est_4_148","","40.46482","-3.71597","2"
"est_4_149","","40.47022","-3.71769","2"
"est_4_15","","40.40885","-3.69249","0"
"est_4_150","","40.47592","-3.71582","0"
"est_4_151","","40.4801","-3.7184","2"
"est_4_152","","40.48502","-3.72305","2"
"est_4_154","","40.49511","-3.72589","2"
"est_4_156","","40.45634","-3.67682","2"
"est_4_158","","40.46389","-3.6162","2"
"est_4_160","","40.47577","-3.58253","2"
"est_4_161","","40.48466","-3.70751","0"
"est_4_162","","40.47689","-3.70316","0"
"est_4_163","","40.46944","-3.69588","0"
"est_4_165","","40.46763","-3.67917","0"
"est_4_166","","40.463","-3.67579","0"
"est_4_168","","40.45145","-3.67738","0"
"est_4_169","","40.44427","-3.67821","0"
"est_4_17","","40.40445","-3.68098","0"
"est_4_173","","40.41839","-3.67858","0"
"est_4_175","","40.41147","-3.66179","0"
"est_4_176","","40.41024","-3.65273","0"
"est_4_177","","40.40522","-3.64181","0"
"est_4_178","","40.40051","-3.63512","0"
"est_4_179","","40.40005","-3.62156","2"
"est_4_18","","40.40126","-3.67514","0"
"est_4_180","","40.40422","-3.60886","2"
"est_4_181","","40.40381","-3.60239","2"
"est_4_182","","40.40132","-3.59598","2"
"est_4_183","","40.36677","-3.54728","2"
"est_4_184","","40.32837","-3.5206","2"
"est_4_185","","40.31902","-3.47745","2"
"est_4_186","","40.30367","-3.44752","2"
"est_4_187","","40.49509","-3.69283","0"
"est_4_188","","40.48041","-3.68585","0"
"est_4_19","","40.39819","-3.66906","0"
"est_4_191","","40.45842","-3.68985","0"
"est_4_192","","40.45159","-3.69038","0"
"est_4_199","","40.41641","-3.73563","2"
"est_4_2","","40.46442","-3.69506","0"
"est_4_20","","40.39554","-3.66414","0"
"est_4_200","","40.40786","-3.75311","2"
"est_4_202","","40.39698","-3.77462","2"
"est_4_203","","40.37771","-3.79152","2"
"est_4_204","","40.34985","-3.8072","2"
"est_4_205","","40.34524","-3.81211","2"
"est_4_207","","40.38083","-3.7279","2"
"est_4_208","","40.37587","-3.73417","2"
"est_4_21","","40.39266","-3.65868","0"
"est_4_210","","40.34969","-3.8212","2"
"est_4_211","","40.35008","-3.83178","2"
"est_4_212","","40.34589","-3.84934","2"
"est_4_213","","40.33512","-3.87218","2"
"est_4_214","","40.3285","-3.86354","2"
"est_4_215","","40.32168","-3.86489","2"
"est_4_216","","40.31652","-3.87471","2"
"est_4_217","","40.30903","-3.86402","2"
"est_4_218","","40.29681","-3.83768","2"
"est_4_219","","40.28576","-3.81642","2"
"est_4_22","","40.39156","-3.65391","0"
"est_4_220","","40.28518","-3.80632","2"
"est_4_221","","40.28268","-3.79891","2"
"est_4_222","","40.28684","-3.78697","2"
"est_4_223","","40.28874","-3.75682","2"
"est_4_224","","40.29324","-3.74576","2"
"est_4_225","","40.30081","-3.73664","2"
"est_4_226","","40.30993","-3.73403","2"
"est_4_227","","40.3118","-3.72224","2"
"est_4_228","","40.31862","-3.70985","2"
"est_4_229","","40.32423","-3.7182","2"
"est_4_23","","40.38977","-3.64522","2"
"est_4_230","","40.32907","-3.72963","2"
"est_4_231","","40.33664","-3.74018","2"
"est_4_232","","40.33475","-3.75266","2"
"est_4_233","","40.3266","-3.75942","2"
"est_4_234","","40.32177","-3.76797","2"
"est_4_235","","40.32899","-3.77154","2"
"est_4_236","","40.33616","-3.77587","2"
"est_4_24","","40.38732","-3.63951","2"
"est_4_25","","40.38216","-3.62472","2"
"est_4_252","","40.45779","-3.58752","2"
"est_4_253","","40.45347","-3.59401","2"
"est_4_254","","40.3736","-3.7391","2"
"est_4_255","","40.372","-3.75191","2"
"est_4_256","","40.36422","-3.7569","2"
"est_4_257","","40.38364","-3.78392","2"
"est_4_258","","40.468","-3.64867","2"
"est_4_259","","40.3931","-3.68864","2"
"est_4_26","","40.3796","-3.6213","2"
"est_4_260","","40.42662","-3.65052","2"
"est_4_262","","40.47682","-3.67637","2"
"est_4_263","","40.48014","-3.6668","2"
"est_4_264","","40.47537","-3.65257","2"
"est_4_265","","40.47687","-3.6629","2"
"est_4_267","","40.38409","-3.69788","2"
"est_4_268","","40.37503","-3.69585","2"
"est_4_269","","40.36999","-3.69418","2"
"est_4_27","","40.37238","-3.61884","2"
"est_4_270","","40.35959","-3.69363","2"
"est_4_271","","40.35089","-3.69265","2"
"est_4_272","","40.34154","-3.69318","2"
"est_4_273","","40.34123","-3.71199","2"
"est_4_274","","40.5012","-3.6952","2"
"est_4_275","","40.50525","-3.69575","2"
"est_4_276","","40.50833","-3.66944","2"
"est_4_277","","40.51553","-3.66277","2"
"est_4_278","","40.5276","-3.65859","2"
"est_4_279","","40.53196","-3.63556","2"
"est_4_28","","40.43088","-3.66366","0"
"est_4_280","","40.54102","-3.63738","2"
"est_4_281","","40.55048","-3.64688","2"
"est_4_282","","40.55442","-3.63513","2"
"est_4_283","","40.55037","-3.6234","2"
"est_4_284","","40.55977","-3.61145","2"
"est_4_286","","40.43339","-3.60015","2"
"est_4_287","","40.4225","-3.56919","2"
"est_4_288","","40.42374","-3.56119","2"
"est_4_289","","40.42514","-3.54792","2"
"est_4_29","","40.4279","-3.66926","0"
"est_4_290","","40.42441","-3.53541","2"
"est_4_291","","40.42295","-3.52549","2"
"est_4_292","","40.41777","-3.52718","2"
"est_4_293","","40.37019","-3.61346","2"
"est_4_294","","40.36323","-3.59953","2"
"est_4_295","","40.36007","-3.59316","2"
"est_4_296","","40.41761","-3.53453","2"
"est_4_3","","40.46055","-3.69825","0"
"est_4_30","","40.42455","-3.67591","2"
"est_4_300","","40.34134","-3.52479","2"
"est_4_305","","40.35795","-3.77783","0"
"est_4_31","","40.42294","-3.68012","0"
"est_4_32","","40.42031","-3.68624","0"
"est_4_322","","40.42361","-3.63914","0"
"est_4_323","","40.41829","-3.62351","0"
"est_4_324","","40.42239","-3.61206","0"
"est_4_325","","40.42375","-3.60331","0"
"est_4_326","","40.4911","-3.71634","0"
"est_4_33","","40.41922","-3.69497","0"
"est_4_34","","40.41805","-3.69925","0"
"est_4_345","","40.49965","-3.70908","0"
"est_4_36","","40.41809","-3.70942","0"
"est_4_37","","40.42132","-3.70796","0"
"est_4_39","","40.43001","-3.70557","0"
"est_4_4","","40.45429","-3.70302","0"
"est_4_40","","40.43322","-3.70433","0"
"est_4_41","","40.43841","-3.70433","2"
"est_4_43","","40.39116","-3.69511","2"
"est_4_44","","40.3999","-3.6942","2"
"est_4_45","","40.40307","-3.69423","2"
"est_4_46","","40.40513","-3.70268","2"
"est_4_47","","40.40851","-3.7009","2"
"est_4_49","","40.42014","-3.70566","2"
"est_4_5","","40.45033","-3.70331","0"
"est_4_50","","40.42342","-3.7112","2"
"est_4_51","","40.42709","-3.71341","2"
"est_4_52","","40.43066","-3.71596","0"
"est_4_57","","40.42772","-3.69594","0"
"est_4_58","","40.42542","-3.69101","0"
"est_4_59","","40.42543","-3.68663","0"
"est_4_6","","40.44697","-3.70397","2"
"est_4_60","","40.42503","-3.68292","0"
"est_4_62","","40.42917","-3.67541","0"
"est_4_63","","40.43468","-3.67495","0"
"est_4_65","","40.44419","-3.67482","0"
"est_4_66","","40.44825","-3.66791","0"
"est_4_67","","40.45354","-3.66118","0"
"est_4_68","","40.45583","-3.65618","0"
"est_4_69","","40.45945","-3.64582","0"
"est_4_7","","40.44198","-3.70133","0"
"est_4_70","","40.46381","-3.6356","2"
"est_4_71","","40.46943","-3.63832","2"
"est_4_72","","40.47447","-3.63958","2"
"est_4_73","","40.47711","-3.64524","2"
"est_4_74","","40.44942","-3.60816","0"
"est_4_75","","40.44374","-3.61699","0"
"est_4_76","","40.44085","-3.62684","0"
"est_4_77","","40.43805","-3.63816","0"
"est_4_78","","40.43569","-3.64282","0"
"est_4_79","","40.43358","-3.64736","0"
"est_4_8","","40.43492","-3.69898","2"
"est_4_80","","40.43189","-3.65757","0"
"est_4_83","","40.43278","-3.68258","0"
"est_4_84","","40.43316","-3.68954","0"
"est_4_86","","40.42293","-3.69762","0"
"est_4_9","","40.42906","-3.70218","0"
"est_4_90","","40.41128","-3.70816","0"
"est_4_91","","40.40704","-3.71105","0"
"est_4_93","","40.4026","-3.71138","2"
"est_4_94","","40.39736","-3.71596","0"
"est_4_95","","40.39335","-3.7236","0"
"est_4_96","","40.38846","-3.73132","0"
"est_4_97","","40.38885","-3.73982","0"
"est_4_98","","40.38783","-3.74487","0"
"est_4_99","","40.38439","-3.75121","2"
"est_90_1","Calle de Valmojado 293","40.38563","-3.76085","0"
"est_90_13","Calle del Ombu 16","40.39538","-3.67819","0"
"est_90_14","Plaza de la Moncloa 1","40.43523","-3.71919","0"
"est_90_18","Paseo de la Florida 2","40.42107","-3.72037","0"
"est_90_21","Paseo de la Castellana 189","40.4669","-3.6892","0"
"est_90_25","Calle de Agustín de Foxá 40","40.4721","-3.68269","0"
"est_90_33","Ctra de Alcobendas a Barajas SN","40.49176","-3.59356","0"
"est_90_34","Avda de la Hispanidad SN","40.46864","-3.56965","0"
"est_90_36","Calle  Vía Lusitana 2","40.3846","-3.71848","0"
"est_90_4","Avda de América 9 A","40.43803","-3.67669","0"
"est_90_54","Avda de la Ciudad de Barcelona 2 B","40.40659","-3.68944","0"
"est_90_58","Plaza de la Puerta del Sol 6","40.41688","-3.70331","0"
"est_90_71","Calle de Raimundo Fernández Villaverde 67","40.44662","-3.69246","0"
"par_4_1","","40.4669","-3.68917","0"
"par_4_10","","40.42619","-3.7011","0"
"par_4_100","","40.38563","-3.7608","2"
"par_4_101","","40.39057","-3.76535","2"
"par_4_102","","40.39481","-3.76813","0"
"par_4_103","","40.40324","-3.76101","2"
"par_4_104","","40.39923","-3.74429","0"
"par_4_105","","40.3927","-3.74099","0"
"par_4_106","","40.38847","-3.73126","0"
"par_4_107","","40.3869","-3.72313","0"
"par_4_108","","40.3846","-3.71837","2"
"par_4_109","","40.3871","-3.7069","0"
"par_4_11","","40.42001","-3.7018","0"
"par_4_110","","40.39116","-3.69505","2"
"par_4_111","","40.39538","-3.67814","0"
"par_4_112","","40.40207","-3.67386","0"
"par_4_113","","40.40697","-3.67041","2"
"par_4_114","","40.41507","-3.66951","0"
"par_4_115","","40.42289","-3.6686","0"
"par_4_116","","40.4279","-3.66921","0"
"par_4_117","","40.43295","-3.67294","0"
"par_4_118","","40.43804","-3.67658","0"
"par_4_119","","40.44379","-3.68406","0"
"par_4_12","","40.41688","-3.70326","1"
"par_4_120","","40.44662","-3.69241","2"
"par_4_121","","40.44697","-3.70387","2"
"par_4_122","","40.44637","-3.71229","2"
"par_4_123","","40.44644","-3.71943","0"
"par_4_124","","40.44356","-3.72678","2"
"par_4_125","","40.43497","-3.71945","2"
"par_4_126","","40.43053","-3.71596","2"
"par_4_127","","40.42107","-3.72032","1"
"par_4_128","","40.4139","-3.72724","0"
"par_4_129","","40.40993","-3.73894","0"
"par_4_13","","40.41235","-3.70466","0"
"par_4_130","","40.4051","-3.74534","2"
"par_4_132","","40.43299","-3.60788","0"
"par_4_133","","40.42799","-3.61547","0"
"par_4_134","","40.42799","-3.62572","0"
"par_4_135","","40.42842","-3.6333","0"
"par_4_136","","40.43021","-3.64106","0"
"par_4_137","","40.43566","-3.64282","0"
"par_4_138","","40.4391","-3.652","0"
"par_4_139","","40.43945","-3.66297","0"
"par_4_14","","40.41246","-3.69937","0"
"par_4_140","","40.43934","-3.67215","0"
"par_4_141","","40.43804","-3.67653","0"
"par_4_142","","40.43825","-3.69148","2"
"par_4_143","","40.43838","-3.69925","2"
"par_4_144","","40.4387","-3.70489","2"
"par_4_145","","40.43907","-3.71373","2"
"par_4_146","","40.44633","-3.71229","2"
"par_4_147","","40.45648","-3.71239","2"
"par_4_148","","40.46482","-3.71597","2"
"par_4_149","","40.47022","-3.71769","2"
"par_4_15","","40.40885","-3.69249","0"
"par_4_150","","40.47592","-3.71582","0"
"par_4_151","","40.4801","-3.7184","2"
"par_4_152","","40.48502","-3.72305","2"
"par_4_154","","40.49511","-3.72589","2"
"par_4_155","","40.44655","-3.69241","2"
"par_4_156","","40.45634","-3.67682","2"
"par_4_157","","40.46938","-3.63832","2"
"par_4_158","","40.46389","-3.6162","2"
"par_4_159","","40.46864","-3.56954","2"
"par_4_16","","40.40659","-3.68938","2"
"par_4_160","","40.47577","-3.58253","2"
"par_4_161","","40.48466","-3.70751","0"
"par_4_162","","40.47689","-3.70316","0"
"par_4_163","","40.46944","-3.69588","0"
"par_4_164","","40.4669","-3.68913","0"
"par_4_165","","40.46763","-3.67917","0"
"par_4_166","","40.463","-3.67579","0"
"par_4_167","","40.45749","-3.67694","2"
"par_4_168","","40.45145","-3.67738","0"
"par_4_169","","40.44427","-3.67821","0"
"par_4_17","","40.40445","-3.68098","0"
"par_4_170","","40.43804","-3.67647","0"
"par_4_171","","40.43013","-3.67936","0"
"par_4_172","","40.42418","-3.68024","0"
"par_4_173","","40.41839","-3.67858","0"
"par_4_174","","40.41503","-3.66951","0"
"par_4_175","","40.41147","-3.66179","0"
"par_4_176","","40.41024","-3.65273","0"
"par_4_177","","40.40522","-3.64181","0"
"par_4_178","","40.40051","-3.63512","0"
"par_4_179","","40.40005","-3.62156","2"
"par_4_18","","40.40126","-3.67514","0"
"par_4_180","","40.40422","-3.60886","2"
"par_4_181","","40.40381","-3.60239","2"
"par_4_182","","40.40132","-3.59598","2"
"par_4_183","","40.36677","-3.54728","2"
"par_4_184","","40.32837","-3.5206","2"
"par_4_185","","40.31902","-3.47745","2"
"par_4_186","","40.30367","-3.44752","2"
"par_4_187","","40.49509","-3.69283","0"
"par_4_188","","40.48041","-3.68585","0"
"par_4_189","","40.4721","-3.68259","2"
"par_4_19","","40.39819","-3.66906","0"
"par_4_190","","40.4669","-3.68909","0"
"par_4_191","","40.45842","-3.68985","0"
"par_4_192","","40.45159","-3.69038","0"
"par_4_193","","40.44659","-3.69241","2"
"par_4_194","","40.43753","-3.69127","2"
"par_4_195","","40.42853","-3.69643","0"
"par_4_196","","40.426","-3.70208","0"
"par_4_197","","40.42409","-3.7097","2"
"par_4_198","","40.42103","-3.72033","1"
"par_4_199","","40.41641","-3.73563","2"
"par_4_2","","40.46442","-3.69506","0"
"par_4_20","","40.39554","-3.66414","0"
"par_4_200","","40.40786","-3.75311","2"
"par_4_201","","40.40321","-3.76101","2"
"par_4_202","","40.39698","-3.77462","2"
"par_4_203","","40.37771","-3.79152","2"
"par_4_204","","40.34985","-3.8072","2"
"par_4_205","","40.34524","-3.81211","2"
"par_4_206","","40.3846","-3.71825","2"
"par_4_207","","40.38083","-3.7279","2"
"par_4_208","","40.37587","-3.73417","2"
"par_4_209","","40.34543","-3.81249","2"
"par_4_21","","40.39266","-3.65868","0"
"par_4_210","","40.34969","-3.8212","2"
"par_4_211","","40.35008","-3.83178","2"
"par_4_212","","40.34589","-3.84934","2"
"par_4_213","","40.33512","-3.87218","2"
"par_4_214","","40.3285","-3.86354","2"
"par_4_215","","40.32168","-3.86489","2"
"par_4_216","","40.31652","-3.87471","2"
"par_4_217","","40.30903","-3.86402","2"
"par_4_218","","40.29681","-3.83768","2"
"par_4_219","","40.28576","-3.81642","2"
"par_4_22","","40.39156","-3.65391","0"
"par_4_220","","40.28518","-3.80632","2"
"par_4_221","","40.28268","-3.79891","2"
"par_4_222","","40.28684","-3.78697","2"
"par_4_223","","40.28874","-3.75682","2"
"par_4_224","","40.29324","-3.74576","2"
"par_4_225","","40.30081","-3.73664","2"
"par_4_226","","40.30993","-3.73403","2"
"par_4_227","","40.3118","-3.72224","2"
"par_4_228","","40.31862","-3.70985","2"
"par_4_229","","40.32423","-3.7182","2"
"par_4_23","","40.38977","-3.64522","2"
"par_4_230","","40.32907","-3.72963","2"
"par_4_231","","40.33664","-3.74018","2"
"par_4_232","","40.33475","-3.75266","2"
"par_4_233","","40.3266","-3.75942","2"
"par_4_234","","40.32177","-3.76797","2"
"par_4_235","","40.32899","-3.77154","2"
"par_4_236","","40.33616","-3.77587","2"
"par_4_237","","40.41809","-3.70928","0"
"par_4_238","","40.42099","-3.72033","1"
"par_4_24","","40.38732","-3.63951","2"
"par_4_25","","40.38216","-3.62472","2"
"par_4_252","","40.45779","-3.58752","2"
"par_4_253","","40.45347","-3.59401","2"
"par_4_254","","40.3736","-3.7391","2"
"par_4_255","","40.372","-3.75191","2"
"par_4_256","","40.36422","-3.7569","2"
"par_4_257","","40.38364","-3.78392","2"
"par_4_258","","40.468","-3.64867","2"
"par_4_259","","40.3931","-3.68864","2"
"par_4_26","","40.3796","-3.6213","2"
"par_4_260","","40.42662","-3.65052","2"
"par_4_261","","40.47203","-3.68259","2"
"par_4_262","","40.47682","-3.67637","2"
"par_4_263","","40.48014","-3.6668","2"
"par_4_264","","40.47537","-3.65257","2"
"par_4_265","","40.47687","-3.6629","2"
"par_4_266","","40.48014","-3.66676","2"
"par_4_267","","40.38409","-3.69788","2"
"par_4_268","","40.37503","-3.69585","2"
"par_4_269","","40.36999","-3.69418","2"
"par_4_27","","40.37238","-3.61884","2"
"par_4_270","","40.35959","-3.69363","2"
"par_4_271","","40.35089","-3.69265","2"
"par_4_272","","40.34154","-3.69318","2"
"par_4_273","","40.34123","-3.71199","2"
"par_4_274","","40.5012","-3.6952","2"
"par_4_275","","40.50525","-3.69575","2"
"par_4_276","","40.50833","-3.66944","2"
"par_4_277","","40.51553","-3.66277","2"
"par_4_278","","40.5276","-3.65859","2"
"par_4_279","","40.53196","-3.63556","2"
"par_4_28","","40.43088","-3.66366","0"
"par_4_280","","40.54102","-3.63738","2"
"par_4_281","","40.55048","-3.64688","2"
"par_4_282","","40.55442","-3.63513","2"
"par_4_283","","40.55037","-3.6234","2"
"par_4_284","","40.55977","-3.61145","2"
"par_4_285","","40.49177","-3.59325","2"
"par_4_286","","40.43339","-3.60015","2"
"par_4_287","","40.4225","-3.56919","2"
"par_4_288","","40.42374","-3.56119","2"
"par_4_289","","40.42514","-3.54792","2"
"par_4_29","","40.4279","-3.66926","0"
"par_4_290","","40.42441","-3.53541","2"
"par_4_291","","40.42295","-3.52549","2"
"par_4_292","","40.41777","-3.52718","2"
"par_4_293","","40.37019","-3.61346","2"
"par_4_294","","40.36323","-3.59953","2"
"par_4_295","","40.36007","-3.59316","2"
"par_4_296","","40.41761","-3.53453","2"
"par_4_3","","40.46055","-3.69825","0"
"par_4_30","","40.42455","-3.67591","2"
"par_4_300","","40.34134","-3.52479","2"
"par_4_305","","40.35795","-3.77783","0"
"par_4_31","","40.42294","-3.68012","0"
"par_4_32","","40.42031","-3.68624","0"
"par_4_322","","40.42361","-3.63914","0"
"par_4_323","","40.41829","-3.62351","0"
"par_4_324","","40.42239","-3.61206","0"
"par_4_325","","40.42375","-3.60331","0"
"par_4_326","","40.4911","-3.71634","0"
"par_4_33","","40.41922","-3.69497","0"
"par_4_34","","40.41805","-3.69925","0"
"par_4_345","","40.49965","-3.70908","0"
"par_4_35","","40.41685","-3.70326","1"
"par_4_36","","40.41809","-3.70942","0"
"par_4_37","","40.42132","-3.70796","0"
"par_4_38","","40.42484","-3.70742","0"
"par_4_39","","40.43001","-3.70557","0"
"par_4_4","","40.45429","-3.70302","0"
"par_4_40","","40.43322","-3.70433","0"
"par_4_41","","40.43841","-3.70433","2"
"par_4_42","","40.44697","-3.70392","2"
"par_4_43","","40.39116","-3.69511","2"
"par_4_44","","40.3999","-3.6942","2"
"par_4_45","","40.40307","-3.69423","2"
"par_4_46","","40.40513","-3.70268","2"
"par_4_47","","40.40851","-3.7009","2"
"par_4_48","","40.41682","-3.70326","1"
"par_4_49","","40.42014","-3.70566","2"
"par_4_5","","40.45033","-3.70331","0"
"par_4_50","","40.42342","-3.7112","2"
"par_4_51","","40.42709","-3.71341","2"
"par_4_52","","40.43066","-3.71596","0"
"par_4_53","","40.43502","-3.71945","2"
"par_4_54","","40.4306","-3.71596","0"
"par_4_55","","40.42966","-3.70567","0"
"par_4_56","","40.42885","-3.70114","0"
"par_4_57","","40.42772","-3.69594","0"
"par_4_58","","40.42542","-3.69101","0"
"par_4_59","","40.42543","-3.68663","0"
"par_4_6","","40.44697","-3.70397","2"
"par_4_60","","40.42503","-3.68292","0"
"par_4_61","","40.42481","-3.67685","2"
"par_4_62","","40.42917","-3.67541","0"
"par_4_63","","40.43468","-3.67495","0"
"par_4_64","","40.43803","-3.67664","0"
"par_4_65","","40.44419","-3.67482","0"
"par_4_66","","40.44825","-3.66791","0"
"par_4_67","","40.45354","-3.66118","0"
"par_4_68","","40.45583","-3.65618","0"
"par_4_69","","40.45945","-3.64582","0"
"par_4_7","","40.44198","-3.70133","0"
"par_4_70","","40.46381","-3.6356","2"
"par_4_71","","40.46943","-3.63832","2"
"par_4_72","","40.47447","-3.63958","2"
"par_4_73","","40.47711","-3.64524","2"
"par_4_74","","40.44942","-3.60816","0"
"par_4_75","","40.44374","-3.61699","0"
"par_4_76","","40.44085","-3.62684","0"
"par_4_77","","40.43805","-3.63816","0"
"par_4_78","","40.43569","-3.64282","0"
"par_4_79","","40.43358","-3.64736","0"
"par_4_8","","40.43492","-3.69898","2"
"par_4_80","","40.43189","-3.65757","0"
"par_4_81","","40.43088","-3.66361","0"
"par_4_82","","40.43235","-3.67426","0"
"par_4_83","","40.43278","-3.68258","0"
"par_4_84","","40.43316","-3.68954","0"
"par_4_85","","40.42828","-3.69502","0"
"par_4_86","","40.42293","-3.69762","0"
"par_4_87","","40.41999","-3.7018","0"
"par_4_88","","40.42008","-3.70566","2"
"par_4_89","","40.41809","-3.70935","0"
"par_4_9","","40.42906","-3.70218","0"
"par_4_90","","40.41128","-3.70816","0"
"par_4_91","","40.40704","-3.71105","0"
"par_4_92","","40.40387","-3.70664","0"
"par_4_93","","40.4026","-3.71138","2"
"par_4_94","","40.39736","-3.71596","0"
"par_4_95","","40.39335","-3.7236","0"
"par_4_96","","40.38846","-3.73132","0"
"par_4_97","","40.38885","-3.73982","0"
"par_4_98","","40.38783","-3.74487","0"
"par_4_99","","40.38439","-3.75121","2"
